보안등위치명,설치개수,소재지도로명주소,소재지지번주소
동교동 11-09,1,서울특별시 마포구 신촌로12길 30,서울특별시 마포구 동교동 186-19
동교동 11-10,1,서울특별시 마포구 신촌로10길 27-6,서울특별시 마포구 동교동 186-34
동교동 11-11,1,서울특별시 마포구 신촌로10길 29,
동교동 11-12,1,,서울특별시 마포구 동교동 186-36
동교동 11-13,1,서울특별시 마포구 신촌로12길 18,
동교동 11-14,1,,서울특별시 마포구 동교동 190-46
동교동 11-15,1,서울특별시 마포구 신촌로12길 12,
동교동 11-16,1,서울특별시 마포구 신촌로12길 12,
동교동 11-17,1,서울특별시 마포구 와우산로 170-3,
동교동 11-18,1,서울특별시 마포구 신촌로10길 6,
동교동 11-19,1,서울특별시 마포구 신촌로10길 7,서울특별시 마포구 동교동 185-10
동교동 11-20,1,서울특별시 마포구 신촌로10길 16-5,
동교동 11-21,1,서울특별시 마포구 신촌로10길 16-7,
동교동 11-23,1,서울특별시 마포구 와우산로 170-4,
동교동 11-24,1,서울특별시 마포구 와우산로 170-4,
동교동 11-28,1,서울특별시 마포구 와우산로 168,
동교동 11-29,1,서울특별시 마포구 와우산로 174,
동교동 11-31,1,서울특별시 마포구 신촌로10길 22-12,서울특별시 마포구 동교동 187-33
동교동 11-33,1,서울특별시 마포구 와우산로38길 9,
동교동 11-34,1,서울특별시 마포구 신촌로10길 22-9,
동교동 11-35,1,서울특별시 마포구 와우산로38길 17,
동교동 11-36,1,서울특별시 마포구 와우산로38길 19,
동교동 11-37,1,서울특별시 마포구 와우산로38길 23,
동교동 11-38,1,서울특별시 마포구 와우산로38길 27,
동교동 11-39,1,,서울특별시 마포구 동교동 192-52
동교동 11-40,1,서울특별시 마포구 와우산로32길 32,
동교동 11-41,1,,서울특별시 마포구 동교동 190-64
동교동 11-42,1,서울특별시 마포구 와우산로32길 31-6 이끼,서울특별시 마포구 동교동 188-24
동교동 11-43,1,서울특별시 마포구 와우산로32길 31,서울특별시 마포구 동교동 188-21
동교동 11-46,1,서울특별시 마포구 와우산로 162-19,
동교동 11-47,1,서울특별시 마포구 와우산로 162,
동교동 11-48,1,서울특별시 마포구 와우산로 162-6,
동교동 11-49,1,서울특별시 마포구 와우산로32길 5,
동교동 11-50,1,서울특별시 마포구 와우산로 156,
동교동 11-51,1,서울특별시 마포구 신촌로12길 12 신촌성결교회,서울특별시 마포구 동교동 186-43
동교동 11-52,1,서울특별시 마포구 신촌로10길 22-5,서울특별시 마포구 동교동 187-24
동교동 11-53,1,서울특별시 마포구 와우산로 162-10,
동교동 11-54,1,서울특별시 마포구 와우산로32길 17,
동교동 11-55,1,서울특별시 마포구 신촌로10길 7,서울특별시 마포구 동교동 185-10
동교동 11-56,1,서울특별시 마포구 신촌로12길 12 신촌성결교회,서울특별시 마포구 동교동 186-43
동교동 11-57,1,서울특별시 마포구 와우산로 168,
동교동 11-60,1,서울특별시 마포구 신촌로12길 12,
동교동 11-61,1,서울특별시 마포구 신촌로10길 9,
동교동 12-06,1,서울특별시 마포구 서강로 137,
동교동 12-07,1,서울특별시 마포구 신촌로 94,
동교동 12-08,1,서울특별시 마포구 신촌로18길 9,
동교동 12-10,1,,서울특별시 마포구 동교동 (노고산동)49-52
동교동 12-11,1,,서울특별시 마포구 동교동 (노고산동)49-49
동교동 12-12,1,서울특별시 마포구 신촌로 80-4,서울특별시 마포구 동교동 (노고산동)49-3
동교동 12-13,1,서울특별시 마포구 신촌로12가길 35,서울특별시 마포구 동교동 (노고산동)49-5
동교동 12-14,1,서울특별시 마포구 신촌로 80-4,서울특별시 마포구 동교동 (노고산동)49-3
동교동 12-15,1,서울특별시 마포구 신촌로 76,서울특별시 마포구 동교동 (노고산동)49-18
동교동 12-16,1,서울특별시 마포구 신촌로 76,서울특별시 마포구 동교동 (노고산동)49-18
동교동 12-17,1,,서울특별시 마포구 동교동 (노고산동)49-21
동교동 12-18,1,서울특별시 마포구 신촌로14길 12,
동교동 12-19,1,서울특별시 마포구 신촌로 74,
동교동 12-20,1,서울특별시 마포구 신촌로12가길 28,
동교동 12-21,1,서울특별시 마포구 신촌로12가길 30-6,
동교동 12-22,1,서울특별시 마포구 신촌로12가길 35,
동교동 12-23,1,서울특별시 마포구 신촌로18길 9,
동교동 12-24,1,서울특별시 마포구 신촌로12나길 32,서울특별시 마포구 동교동 (노고산동)54-92
동교동 12-27,1,서울특별시 마포구 신촌로14길 19,
동교동 12-34,1,서울특별시 마포구 신촌로12다길 30-4,
동교동 12-35,1,서울특별시 마포구 신촌로12다길 29,
동교동 12-36,1,서울특별시 마포구 서강로13길 31-10,
동교동 12-38,1,서울특별시 마포구 신촌로18길 26,
동교동 12-39,1,서울특별시 마포구 서강로 121,
동교동 12-46,1,서울특별시 마포구 신촌로14길 33,서울특별시 마포구 동교동 (노고산동)56-26
동교동 12-47,1,서울특별시 마포구 신촌로14길 37,서울특별시 마포구 동교동 (노고산동)56-50
동교동 12-52,1,,서울특별시 마포구 동교동 (노고산동)54-93
동교동 12-54,1,서울특별시 마포구 신촌로12길 39,서울특별시 마포구 동교동 (노고산동)56-47
동교동 12-71,1,서울특별시 마포구 신촌로 68,
동교동 12-72,1,서울특별시 마포구 신촌로14길 18,서울특별시 마포구 동교동 (노고산동)49-52
동교동 12-73,1,,서울특별시 마포구 동교동 (노고산동)49-52
동교동 12-76,1,,서울특별시 마포구 동교동 (노고산동)54-94
동교동 12-78,1,서울특별시 마포구 서강로 131,
동교동 12-79,1,,서울특별시 마포구 동교동 (노고산동)57-51
동교동 12-81,1,서울특별시 마포구 신촌로12나길 29,
동교동 12-83,1,서울특별시 마포구 신촌로12나길 23,
동교동 12-84,1,서울특별시 마포구 신촌로14안길 2,
동교동 12-85,1,서울특별시 마포구 신촌로12길 53,
동교동 12-86,1,서울특별시 마포구 신촌로12길 57,
동교동 12-87,1,서울특별시 마포구 신촌로12길 61,
동교동 12-88,1,서울특별시 마포구 신촌로12길 65,
동교동 12-89,1,서울특별시 마포구 신촌로12길 65,
동교동 12-90,1,,서울특별시 마포구 동교동 (노고산동)31-124
동교동 12-91,1,서울특별시 마포구 신촌로12다길 11 광명빌,서울특별시 마포구 동교동 (노고산동)54-47
동교동 12-93,1,서울특별시 마포구 신촌로14길 5,서울특별시 마포구 동교동 (노고산동)49-22
동교동 12-94,1,서울특별시 마포구 신촌로12가길 33,서울특별시 마포구 동교동 (노고산동)49-6
동교동 12-97,1,서울특별시 마포구 신촌로12다길 18,
동교동 12-98,1,서울특별시 마포구 신촌로14길 32,서울특별시 마포구 동교동 (노고산동)56-29
동교동 12-99,1,서울특별시 마포구 신촌로12가길 28,
합정동 01,1,서울특별시 마포구 토정로 6-1,
합정동 01-01,1,서울특별시 마포구 동교로8길 64,
합정동 01-02,1,서울특별시 마포구 동교로8길 58,
합정동 01-03,1,서울특별시 마포구 동교로8길 55,
합정동 01-04,1,서울특별시 마포구 동교로8안길 7,
합정동 01-05,1,서울특별시 마포구 동교로8안길 10,
합정동 01-06,1,서울특별시 마포구 동교로8안길 13,
합정동 01-07,1,서울특별시 마포구 동교로8안길 16,
합정동 01-08,1,서울특별시 마포구 동교로8안길 16,
합정동 01-09,1,서울특별시 마포구 동교로8안길 13,
합정동 01-10,1,서울특별시 마포구 희우정로5길 29,
합정동 01-11,1,서울특별시 마포구 동교로8안길 28,
합정동 01-12,1,서울특별시 마포구 동교로8안길 31,
합정동 01-13,1,서울특별시 마포구 동교로8안길 35-1,
합정동 01-15,1,서울특별시 마포구 동교로8안길 41,
합정동 01-16,1,서울특별시 마포구 동교로8안길 41,
합정동 01-17,1,서울특별시 마포구 희우정로7길 34,
합정동 01-18,1,서울특별시 마포구 희우정로7길 34,
합정동 01-19,1,서울특별시 마포구 희우정로7길 34,
합정동 01-20,1,서울특별시 마포구 희우정로7길 33-4,
합정동 01-21,1,서울특별시 마포구 희우정로5길 28,
합정동 01-22,1,서울특별시 마포구 희우정로5길 28,
합정동 01-23,1,서울특별시 마포구 희우정로7길 28,
합정동 01-24,1,서울특별시 마포구 희우정로7길 25,
합정동 01-25,1,서울특별시 마포구 희우정로7길 20,
합정동 01-26,1,서울특별시 마포구 동교로 16-18,
합정동 01-27,1,서울특별시 마포구 동교로 16-14,
합정동 01-28,1,서울특별시 마포구 동교로 16-6,
합정동 01-29,1,서울특별시 마포구 동교로8길 1,
합정동 01-30,1,서울특별시 마포구 동교로8길 5,
합정동 01-31,1,서울특별시 마포구 동교로8길 9,
합정동 01-32,1,서울특별시 마포구 희우정로7길 18,
합정동 01-35,1,서울특별시 마포구 동교로8길 42,
합정동 01-36,1,서울특별시 마포구 희우정로7길 33-14,
합정동 01-37,1,서울특별시 마포구 희우정로7길 33-14,
합정동 01-38,1,서울특별시 마포구 동교로8길 52,
합정동 01-39,1,서울특별시 마포구 희우정로5길 28,
합정동 01-40,1,서울특별시 마포구 동교로 16-10,
합정동 01-41,1,서울특별시 마포구 동교로8길 26,
합정동 02,1,서울특별시 마포구 토정로 6,
합정동 02-01,1,서울특별시 마포구 희우정로1길 6,
합정동 02-02,1,서울특별시 마포구 희우정로1길 6,
합정동 02-03,1,서울특별시 마포구 희우정로1길 6-6,
합정동 02-06,1,서울특별시 마포구 희우정로1길 6-3,
합정동 02-07,1,서울특별시 마포구 희우정로1길 22,
합정동 02-08,1,서울특별시 마포구 희우정로1길 22,
합정동 02-09,1,서울특별시 마포구 희우정로1길 21-8,
합정동 02-10,1,서울특별시 마포구 희우정로1길 34,
합정동 02-11,1,서울특별시 마포구 희우정로1길 6-3,
합정동 02-11,1,서울특별시 마포구 동교로8길 67,
합정동 02-12,1,서울특별시 마포구 동교로8길 73,
합정동 02-13,1,서울특별시 마포구 동교로8길 59,
합정동 02-14,1,서울특별시 마포구 동교로8길 51,
합정동 02-15,1,서울특별시 마포구 동교로8길 48,
합정동 02-16,1,서울특별시 마포구 동교로8길 38,
합정동 02-17,1,서울특별시 마포구 동교로8길 32,
합정동 02-18,1,서울특별시 마포구 동교로8길 25,
합정동 02-19,1,서울특별시 마포구 동교로8길 14,
합정동 02-20,1,서울특별시 마포구 동교로8길 19,
합정동 02-21,1,서울특별시 마포구 희우정로 53-1,
합정동 02-23,1,서울특별시 마포구 희우정로 57,
합정동 02-24,1,서울특별시 마포구 희우정로 47,
합정동 02-25,1,서울특별시 마포구 희우정로7길 5,
합정동 02-26,1,서울특별시 마포구 희우정로1길 67,
합정동 02-27,1,서울특별시 마포구 희우정로5길 10,
합정동 02-28,1,서울특별시 마포구 희우정로5길 9,
합정동 02-29,1,서울특별시 마포구 희우정로5길 16,
합정동 02-30,1,서울특별시 마포구 희우정로1길 48,
합정동 02-32,1,서울특별시 마포구 희우정로1길 40,
합정동 02-33,1,서울특별시 마포구 희우정로 33-21,
합정동 02-34,1,서울특별시 마포구 희우정로1길 40,
합정동 02-35,1,서울특별시 마포구 희우정로1길 35,
합정동 02-36,1,서울특별시 마포구 희우정로1길 35,
합정동 02-37,1,서울특별시 마포구 희우정로3길 10,
합정동 02-38,1,서울특별시 마포구 희우정로3길 7,
합정동 02-39,1,서울특별시 마포구 희우정로3길 4,
합정동 02-40,1,서울특별시 마포구 희우정로 33,
합정동 02-41,1,서울특별시 마포구 희우정로 33-15,
합정동 02-42,1,서울특별시 마포구 희우정로 33-6,
합정동 02-43,1,서울특별시 마포구 동교로8길 73,
합정동 02-44,1,서울특별시 마포구 희우정로5길 3,
합정동 02-45,1,서울특별시 마포구 희우정로5길 3-4,
합정동 02-46,1,서울특별시 마포구 희우정로 37,
합정동 02-47,1,서울특별시 마포구 희우정로5길 3-6,
합정동 02-48,1,서울특별시 마포구 희우정로 37,
합정동 02-49,1,서울특별시 마포구 희우정로 39,
합정동 02-50,1,서울특별시 마포구 희우정로1길 21,
합정동 02-58,1,서울특별시 마포구 동교로8길 52,
합정동 02-59,1,서울특별시 마포구 동교로8길 38,
합정동 02-60,1,서울특별시 마포구 희우정로1길 48,
합정동 02-61,1,서울특별시 마포구 희우정로 29,
합정동 02-62,1,서울특별시 마포구 희우정로3길 16,
합정동 02-63,1,서울특별시 마포구 희우정로3길 7-6,
합정동 03,1,서울특별시 마포구 토정로 6,
합정동 03-01,1,서울특별시 마포구 양화로3길 105,
합정동 03-02,1,서울특별시 마포구 양화로3길 101-4,
합정동 03-03,1,서울특별시 마포구 양화로3길 94,
합정동 03-04,1,서울특별시 마포구 양화로3길 99,
합정동 03-05,1,서울특별시 마포구 양화로3길 97,
합정동 03-06,1,서울특별시 마포구 양화로3길 95-3,
합정동 03-07,1,서울특별시 마포구 양화로3길 89,
합정동 03-08,1,서울특별시 마포구 월드컵로7길 28,
합정동 03-10,1,서울특별시 마포구 월드컵로7길 15,
합정동 03-11,1,서울특별시 마포구 월드컵로7길 13,
합정동 03-12,1,서울특별시 마포구 월드컵로7길 36-8,
합정동 03-13,1,서울특별시 마포구 동교로 68-3,
합정동 03-14,1,서울특별시 마포구 동교로 64-8,
합정동 03-15,1,서울특별시 마포구 동교로 64,
합정동 03-16,1,서울특별시 마포구 동교로 62-8,
합정동 03-17,1,서울특별시 마포구 동교로 62-4,
합정동 03-19,1,서울특별시 마포구 월드컵로7길 45,
합정동 03-20,1,서울특별시 마포구 월드컵로7길 54-2,
합정동 03-21,1,서울특별시 마포구 월드컵로7길 70,
합정동 03-22,1,서울특별시 마포구 월드컵로7길 69,
합정동 03-23,1,서울특별시 마포구 월드컵로7길 70,
합정동 03-24,1,서울특별시 마포구 동교로 52,
합정동 03-25,1,서울특별시 마포구 동교로 48-9,
합정동 03-26,1,서울특별시 마포구 동교로 48-9,
합정동 03-27,1,서울특별시 마포구 월드컵로7길 89,
합정동 03-28,1,서울특별시 마포구 동교로 44-9,
합정동 03-29,1,서울특별시 마포구 월드컵로7길 91,
합정동 03-30,1,서울특별시 마포구 동교로 40-9,
합정동 03-31,1,서울특별시 마포구 포은로 56,
합정동 03-32,1,서울특별시 마포구 포은로 51,
합정동 03-33,1,서울특별시 마포구 포은로 50,
합정동 03-34,1,서울특별시 마포구 희우정로 42-9,
합정동 03-36,1,서울특별시 마포구 희우정로 46,
합정동 03-37,1,서울특별시 마포구 희우정로 46-7,
합정동 03-38,1,서울특별시 마포구 희우정로 46-12,
합정동 03-39,1,서울특별시 마포구 월드컵로7길 117,
합정동 03-40,1,서울특별시 마포구 희우정로 46-3,
합정동 03-41,1,서울특별시 마포구 월드컵로7길 105,
합정동 03-42,1,서울특별시 마포구 월드컵로7길 105,
합정동 03-43,1,서울특별시 마포구 희우정로 60-3,
합정동 03-45,1,서울특별시 마포구 동교로 30-5,
합정동 03-46,1,서울특별시 마포구 월드컵로7길 114,
합정동 03-47,1,서울특별시 마포구 포은로 49-10,
합정동 03-48,1,서울특별시 마포구 동교로 36,
합정동 03-49,1,서울특별시 마포구 포은로 56,
합정동 03-50,1,서울특별시 마포구 동교로 38,
합정동 03-51,1,서울특별시 마포구 동교로 68-3,
합정동 03-53,1,서울특별시 마포구 동교로 44,
합정동 03-55,1,서울특별시 마포구 월드컵로7길 112,
합정동 03-56,1,서울특별시 마포구 동교로 30-5,
합정동 03-57,1,서울특별시 마포구 희우정로 42,
합정동 03-58,1,서울특별시 마포구 월드컵로7길 106,
합정동 03-59,1,서울특별시 마포구 월드컵로7길 17,
합정동 03-60,1,서울특별시 마포구 동교로 62-5,
합정동 03-61,1,서울특별시 마포구 희우정로 42-7,
합정동 03-62,1,서울특별시 마포구 희우정로 42,
합정동 04-01,1,서울특별시 마포구 월드컵로5길 93,
합정동 04-02,1,서울특별시 마포구 희우정로 38,
합정동 04-04,1,서울특별시 마포구 포은로 37-1,
합정동 04-05,1,서울특별시 마포구 포은로 38-6,
합정동 04-06,1,서울특별시 마포구 포은로 38,
합정동 04-08,1,서울특별시 마포구 포은로 33,
합정동 04-09,1,서울특별시 마포구 포은로 29,
합정동 04-10,1,서울특별시 마포구 월드컵로5길 68,
합정동 04-11,1,서울특별시 마포구 포은로2길 12,
합정동 04-12,1,서울특별시 마포구 포은로2가길 16,
합정동 04-13,1,서울특별시 마포구 포은로2가길 7,
합정동 04-15,1,서울특별시 마포구 포은로2가길 6,
합정동 04-16,1,서울특별시 마포구 포은로2길 12,
합정동 04-17,1,서울특별시 마포구 포은로2길 5,
합정동 04-18,1,서울특별시 마포구 포은로 45,
합정동 04-19,1,서울특별시 마포구 월드컵로7길 94,
합정동 04-20,1,서울특별시 마포구 월드컵로7길 93-21,
합정동 04-21,1,서울특별시 마포구 월드컵로7길 93-9,
합정동 04-23,1,서울특별시 마포구 월드컵로7길 87,
합정동 04-24,1,서울특별시 마포구 포은로2길 25-6,
합정동 04-25,1,서울특별시 마포구 월드컵로7길 76,
합정동 04-26,1,서울특별시 마포구 양화로1길 95,
합정동 04-27,1,서울특별시 마포구 양화로1길 91,
합정동 04-28,1,서울특별시 마포구 포은로2길 20,
합정동 04-29,1,서울특별시 마포구 포은로2길 16,
합정동 04-31,1,서울특별시 마포구 포은로2길 16,
합정동 04-32,1,서울특별시 마포구 포은로2나길 12,
합정동 04-33,1,서울특별시 마포구 포은로2나길 10,
합정동 04-34,1,서울특별시 마포구 양화로1길 81-8,
합정동 04-35,1,서울특별시 마포구 포은로2나길 16,
합정동 04-36,1,서울특별시 마포구 포은로2나길 13,
합정동 04-37,1,서울특별시 마포구 포은로2나길 7,
합정동 04-38,1,서울특별시 마포구 포은로2나길 16,
합정동 04-39,1,서울특별시 마포구 월드컵로5길 58,
합정동 04-40,1,서울특별시 마포구 양화로1길 75,
합정동 04-41,1,서울특별시 마포구 양화로1길 71-7,
합정동 04-42,1,서울특별시 마포구 양화로1길 87,
합정동 04-43,1,서울특별시 마포구 포은로 39,
합정동 04-44,1,서울특별시 마포구 포은로 42,
합정동 04-45,1,서울특별시 마포구 희우정로 46-15,
합정동 04-46,1,서울특별시 마포구 포은로2길 19,
합정동 04-51,1,서울특별시 마포구 월드컵로5길 91-4,
합정동 04-52,1,서울특별시 마포구 포은로2길 17,
합정동 04-53,1,서울특별시 마포구 포은로2가길 18,
합정동 04-55,1,서울특별시 마포구 월드컵로5길 62,
합정동 04-56,1,서울특별시 마포구 포은로 33,
합정동 04-57,1,서울특별시 마포구 포은로 30,
합정동 05-01,1,서울특별시 마포구 양화로1길 96,
합정동 05-02,1,서울특별시 마포구 월드컵로7안길 21,
합정동 05-03,1,서울특별시 마포구 월드컵로7안길 19,
합정동 05-04,1,서울특별시 마포구 월드컵로7안길 16,
합정동 05-06,1,서울특별시 마포구 월드컵로7안길 11,
합정동 05-07,1,서울특별시 마포구 월드컵로7안길 14,
합정동 05-08,1,서울특별시 마포구 월드컵로7안길 9,
합정동 05-09,1,서울특별시 마포구 월드컵로7길 33,
합정동 05-10,1,서울특별시 마포구 월드컵로7길 42,
합정동 05-11,1,서울특별시 마포구 월드컵로7길 50,
합정동 05-12,1,서울특별시 마포구 월드컵로7길 51,
합정동 05-13,1,서울특별시 마포구 월드컵로7길 57-6,
합정동 05-15,1,서울특별시 마포구 양화로1길 95,
합정동 05-16,1,서울특별시 마포구 양화로1길 83,
합정동 05-17,1,서울특별시 마포구 양화로1길 76,
합정동 05-18,1,서울특별시 마포구 월드컵로5길 44-10,
합정동 05-19,1,서울특별시 마포구 월드컵로5길 48,
합정동 05-21,1,서울특별시 마포구 월드컵로5길 36-11,
합정동 05-23,1,서울특별시 마포구 월드컵로5길 36-15,
합정동 05-24,1,서울특별시 마포구 월드컵로7길 27-14,
합정동 05-25,1,서울특별시 마포구 월드컵로7길 27-8,
합정동 05-27,1,서울특별시 마포구 양화로3길 79,
합정동 05-28,1,서울특별시 마포구 월드컵로7길 15-4,
합정동 05-29,1,서울특별시 마포구 월드컵로7길 15-3,
합정동 05-30,1,서울특별시 마포구 월드컵로 37,
합정동 05-31,1,서울특별시 마포구 월드컵로5길 11,
합정동 05-32,1,서울특별시 마포구 월드컵로 29,
합정동 05-33,1,서울특별시 마포구 월드컵로 31,
합정동 05-34,1,서울특별시 마포구 월드컵로 31-14,
합정동 05-35,1,서울특별시 마포구 월드컵로 31-15,
합정동 05-36,1,서울특별시 마포구 양화로3길 76,
합정동 05-37,1,서울특별시 마포구 월드컵로5길 20,
합정동 05-38,1,서울특별시 마포구 양화로3길 77-9,
합정동 05-39,1,서울특별시 마포구 양화로3길 77-11,
합정동 05-40,1,서울특별시 마포구 양화로3길 76,
합정동 05-41,1,서울특별시 마포구 양화로3길 72,
합정동 05-42,1,서울특별시 마포구 양화로3길 73,
합정동 05-43,1,서울특별시 마포구 양화로3길 71-14,
합정동 05-44,1,서울특별시 마포구 양화로3길 71,
합정동 05-46,1,서울특별시 마포구 양화로1길 92,
합정동 05-47,1,서울특별시 마포구 월드컵로7안길 19,
합정동 05-48,1,서울특별시 마포구 양화로1길 80,
합정동 05-49,1,서울특별시 마포구 월드컵로7길 33,
합정동 05-50,1,서울특별시 마포구 양화로3길 77-13,
합정동 06-01,1,서울특별시 마포구 포은로 12,
합정동 06-02,1,서울특별시 마포구 포은로 8-1,
합정동 06-03,1,서울특별시 마포구 포은로 14,
합정동 06-04,1,서울특별시 마포구 월드컵로3길 66,
합정동 06-05,1,서울특별시 마포구 월드컵로3길 65-3,
합정동 06-06,1,서울특별시 마포구 월드컵로3길 59,
합정동 06-07,1,서울특별시 마포구 월드컵로3길 55,
합정동 06-10,1,서울특별시 마포구 포은로2가길 66,
합정동 06-11,1,서울특별시 마포구 포은로2가길 66,
합정동 06-12,1,서울특별시 마포구 양화로1길 22,
합정동 06-13,1,서울특별시 마포구 양화로1길 25-3,
합정동 06-14,1,서울특별시 마포구 양화로1길 32,
합정동 06-15,1,서울특별시 마포구 월드컵로3길 44,
합정동 06-16,1,서울특별시 마포구 양화로1길 44,
합정동 06-17,1,서울특별시 마포구 양화로1길 47,
합정동 06-19,1,서울특별시 마포구 월드컵로5길 51,
합정동 06-20,1,서울특별시 마포구 월드컵로5길 51,
합정동 06-21,1,서울특별시 마포구 월드컵로5길 62,
합정동 06-22,1,서울특별시 마포구 포은로2가길 33-8,
합정동 06-23,1,서울특별시 마포구 포은로2가길 33-6,
합정동 06-24,1,서울특별시 마포구 포은로2나길 36,
합정동 06-25,1,서울특별시 마포구 포은로2가길 33-8,
합정동 06-27,1,서울특별시 마포구 포은로2나길 44,
합정동 06-28,1,서울특별시 마포구 포은로2가길 43-6,
합정동 06-29,1,서울특별시 마포구 포은로2나길 47,
합정동 06-30,1,서울특별시 마포구 월드컵로3길 51,
합정동 06-31,1,서울특별시 마포구 포은로2가길 43,
합정동 06-32,1,서울특별시 마포구 포은로2가길 46,
합정동 06-33,1,서울특별시 마포구 포은로2가길 39,
합정동 06-34,1,서울특별시 마포구 포은로2가길 33,
합정동 06-37,1,서울특별시 마포구 월드컵로5길 65,
합정동 06-38,1,서울특별시 마포구 포은로2가길 33,
합정동 06-39,1,서울특별시 마포구 포은로 21,
합정동 06-40,1,서울특별시 마포구 월드컵로3길 76,
합정동 06-41,1,서울특별시 마포구 월드컵로3길 76,
합정동 06-45,1,서울특별시 마포구 월드컵로3길 50,
합정동 06-46,1,서울특별시 마포구 포은로 8,
합정동 06-47,1,서울특별시 마포구 포은로 14,
합정동 06-48,1,서울특별시 마포구 포은로 20,
합정동 06-49,1,서울특별시 마포구 포은로 24,
합정동 06-49,1,서울특별시 마포구 월드컵로5길 79,
합정동 06-50,1,서울특별시 마포구 포은로 27,
합정동 06-51,1,서울특별시 마포구 양화로1길 7,
합정동 06-52,1,서울특별시 마포구 양화로1길 61,
합정동 06-53,1,서울특별시 마포구 월드컵로5길 79,
합정동 07-32,1,서울특별시 마포구 월드컵로1길 13,
합정동 07-40,1,서울특별시 마포구 월드컵로1길 21,
합정동 07-41,1,서울특별시 마포구 양화로 19,
합정동 07-50,1,서울특별시 마포구 양화로1길 7,
합정동 07-51,1,서울특별시 마포구 포은로 6,
합정동 07-52,1,서울특별시 마포구 포은로2가길 65,
합정동 07-53,1,서울특별시 마포구 양화로1길 24,
합정동 07-54,1,서울특별시 마포구 월드컵로3길 31-26,서울특별시 마포구 합정동 388-17
합정동 07-55,1,서울특별시 마포구 월드컵로3길 31-8,
합정동 07-56,1,서울특별시 마포구 월드컵로3길 31-7,
합정동 07-57,1,서울특별시 마포구 월드컵로3길 31-21,
합정동 07-58,1,서울특별시 마포구 월드컵로3길 31-31,
합정동 07-59,1,서울특별시 마포구 월드컵로3길 14,
합정동 07-62,1,서울특별시 마포구 월드컵로3길 39,
합정동 07-63,1,서울특별시 마포구 양화로3길 45,
합정동 07-64,1,서울특별시 마포구 월드컵로5길 33-21,
합정동 07-65,1,서울특별시 마포구 월드컵로5길 33-11,
합정동 07-66,1,서울특별시 마포구 월드컵로5길 33-11,
합정동 07-67,1,서울특별시 마포구 월드컵로5길 33-5,
합정동 07-68,1,서울특별시 마포구 월드컵로5길 33,
합정동 07-70,1,서울특별시 마포구 월드컵로5길 39,
합정동 07-71,1,서울특별시 마포구 월드컵로5길 39-5,
합정동 07-72,1,서울특별시 마포구 양화로1길 52,
합정동 07-73,1,서울특별시 마포구 양화로1길 61,
합정동 07-74,1,서울특별시 마포구 양화로1길 52,
합정동 07-75,1,서울특별시 마포구 월드컵로3길 44,
합정동 07-76,1,서울특별시 마포구 양화로1길 38,
합정동 07-79,1,서울특별시 마포구 양화로1길 52,
합정동 07-81,1,서울특별시 마포구 양화로 11,
합정동 09-01,1,서울특별시 마포구 양화로6길 9,
합정동 09-02,1,서울특별시 마포구 양화로6길 10,
합정동 09-03,1,서울특별시 마포구 양화로6길 14,
합정동 09-05,1,서울특별시 마포구 독막로 11-5 합정동주상복합건물,서울특별시 마포구 합정동 423
합정동 09-07,1,서울특별시 마포구 양화로6길 14,서울특별시 마포구 합정동 414-16
합정동 09-08G,1,서울특별시 마포구 양화로6길 18,
합정동 09-09,1,서울특별시 마포구 양화로6길 28,서울특별시 마포구 합정동 413-2
합정동 09-10,1,서울특별시 마포구 독막로 21,
합정동 09-11,1,서울특별시 마포구 양화로6길 32,서울특별시 마포구 합정동 413-18
합정동 09-12,1,서울특별시 마포구 독막로 23-4,
합정동 09-13,1,서울특별시 마포구 양화로6길 38,서울특별시 마포구 합정동 413-16
합정동 09-14,1,서울특별시 마포구 독막로3길 6,서울특별시 마포구 합정동 412-29
합정동 09-15,1,서울특별시 마포구 독막로3길 13,
합정동 09-16,1,서울특별시 마포구 독막로 31-4,
합정동 09-18,1,서울특별시 마포구 독막로 35-5,
합정동 09-19,1,서울특별시 마포구 양화로6길 60,
합정동 09-20,1,서울특별시 마포구 독막로 41,
합정동 09-21,1,서울특별시 마포구 양화로6길 72,서울특별시 마포구 합정동 423
합정동 09-22,1,서울특별시 마포구 양화로6길 78,서울특별시 마포구 합정동 411-2
합정동 09-23,1,서울특별시 마포구 독막로7길 8,서울특별시 마포구 합정동 410-15
합정동 09-24,1,서울특별시 마포구 양화로6길 84,서울특별시 마포구 합정동 423
합정동 09-26,1,서울특별시 마포구 양화로6길 94,서울특별시 마포구 합정동 423
합정동 09-27,1,서울특별시 마포구 양화로6길 100,서울특별시 마포구 합정동 423
합정동 09-28,1,서울특별시 마포구 어울마당로 33,
합정동 09-29,1,서울특별시 마포구 독막로3길 7,서울특별시 마포구 합정동 413-15
합정동 09-30,1,서울특별시 마포구 양화로7길 3,
합정동 09-31,1,서울특별시 마포구 양화로7길 3,
합정동 09-32,1,서울특별시 마포구 양화로7길 3,
합정동 09-33,1,서울특별시 마포구 양화로 61,
합정동 09-34,1,서울특별시 마포구 양화로 59,
합정동 09-35,1,서울특별시 마포구 양화로 59,
합정동 09-36,1,서울특별시 마포구 양화로 57,
합정동 09-37,1,서울특별시 마포구 양화로 57,
합정동 09-38,1,서울특별시 마포구 양화로 57,
